NAME,PCODE,YYMMDD,경기수,SLG_분모,SLG_분자,OBP_분모,OBP_분자
김상수,79402,2021-06-15,59.0,3,0,3,0
김상수,79402,2021-06-16,60.0,4,0,4,0
김상수,79402,2021-06-18,62.0,3,2,4,2
김상수,79402,2021-06-19,63.0,5,3,5,2
김상수,79402,2021-06-20,64.0,3,0,3,0
김상수,79402,2021-06-22,65.0,4,1,4,1
김상수,79402,2021-06-23,66.0,2,0,3,1
김상수,79402,2021-06-24,67.0,2,0,3,1
김상수,79402,2021-06-26,68.0,2,1,3,2
김상수,79402,2021-06-26,69.0,3,1,4,2
김상수,79402,2021-06-29,71.0,4,2,4,2
김상수,79402,2021-06-30,72.0,3,2,4,3
김상수,79402,2021-06-30,73.0,1,1,1,1
김상수,79402,2021-07-01,74.0,5,4,5,1
김상수,79402,2021-07-02,75.0,5,1,5,1
김상수,79402,2021-08-11,81.0,4,1,4,1
김상수,79402,2021-08-12,82.0,4,1,4,1
김상수,79402,2021-08-13,83.0,3,1,4,2
김상수,79402,2021-08-14,84.0,4,0,4,0
김상수,79402,2021-08-17,86.0,2,0,3,0
김상수,79402,2021-08-18,87.0,4,2,4,2
김상수,79402,2021-08-19,88.0,3,3,5,4
김상수,79402,2021-08-20,89.0,2,1,3,2
김상수,79402,2021-08-22,90.0,3,0,3,0
김상수,79402,2021-08-24,91.0,4,0,5,0
김상수,79402,2021-08-25,92.0,3,1,3,1
김상수,79402,2021-08-26,93.0,4,2,4,2
김상수,79402,2021-08-27,94.0,3,1,3,1
김상수,79402,2021-08-28,95.0,4,0,4,0
김상수,79402,2021-08-29,96.0,3,2,4,3
김상수,79402,2021-08-31,97.0,2,1,3,2
김상수,79402,2021-09-01,98.0,2,1,4,3
김상수,79402,2021-09-02,99.0,4,1,4,1
김상수,79402,2021-09-03,100.0,3,1,4,2
김상수,79402,2021-09-04,101.0,2,1,3,2
김상수,79402,2021-09-05,102.0,3,0,4,1
김상수,79402,2021-09-07,103.0,4,1,4,1
김상수,79402,2021-09-08,104.0,4,5,4,3
김상수,79402,2021-09-09,105.0,4,1,4,1
김상수,79402,2021-09-10,106.0,3,0,4,1
김상수,79402,2021-09-11,107.0,4,1,4,1
김상수,79402,2021-09-12,108.0,2,2,3,2
김상수,79402,2021-09-12,109.0,1,0,2,0
