PCODE,NAME,BIRTH,GYEAR,MM-DD,v_team,result,타순,P,선발,타수,득점,안타,2루타,3루타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,비율,출루,장타,OPS,투구,avLI,RE24,WPA,YYMMDD
61102,유강남,1992-07-15,2021,05-11,HT,L 1:7,8,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.260,0.336,0.365,0.701,21,0.74,-1.06,-0.041,2021-05-11
61102,유강남,1992-07-15,2021,05-12,HT,L 3:5,6,C,1,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.255,0.342,0.357,0.699,19,1.41,-0.04,-0.014,2021-05-12
61102,유강남,1992-07-15,2021,05-13,HT,W 8:3,8,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.255,0.348,0.357,0.705,5,0.87,0.12,0.004,2021-05-13
61102,유강남,1992-07-15,2021,05-14,SS,W 4:3,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.248,0.339,0.347,0.686,9,1.48,-0.97,-0.111,2021-05-14
61102,유강남,1992-07-15,2021,05-15,SS,W 14:4,6,C,1,3,1,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0.250,0.339,0.375,0.714,11,0.42,1.84,0.001,2021-05-15
61102,유강남,1992-07-15,2021,05-17,SS,L 1:3,8,C,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.243,0.336,0.364,0.701,15,0.94,0.04,-0.002,2021-05-17
61102,유강남,1992-07-15,2021,05-18,NC,W 1:0,8,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.245,0.336,0.364,0.700,13,0.88,-0.24,-0.021,2021-05-18
61102,유강남,1992-07-15,2021,05-19,NC,W 6:5,2,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.245,0.341,0.364,0.705,5,6.12,0.50,0.075,2021-05-19
61102,유강남,1992-07-15,2021,05-20,NC,L 1:11,6,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0.336,0.357,0.693,6,0.71,-0.72,-0.034,2021-05-20
61102,유강남,1992-07-15,2021,05-21,SK,D :,6,C,1,4,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.241,0.333,0.362,0.695,15,1.46,-0.81,-0.113,2021-05-21
61102,유강남,1992-07-15,2021,05-22,SK,D :,7,C,1,4,1,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.250,0.338,0.392,0.730,17,0.43,1.02,0.044,2021-05-22
61102,유강남,1992-07-15,2021,05-23,SK,D :,6,C,1,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.252,0.338,0.390,0.728,12,0.40,0.01,0.021,2021-05-23
61102,유강남,1992-07-15,2021,05-26,LT,W 5:3,5,C,1,5,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.266,0.347,0.398,0.746,10,1.87,2.52,0.499,2021-05-26
61102,유강남,1992-07-15,2021,05-27,LT,W 8:1,5,C,1,5,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.263,0.342,0.391,0.733,27,0.90,-0.93,-0.062,2021-05-27
61102,유강남,1992-07-15,2021,05-28,WO,W 3:1,6,C,1,4,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0.270,0.346,0.394,0.741,16,0.96,0.95,0.099,2021-05-28
61102,유강남,1992-07-15,2021,05-29,WO,L 2:7,7,PH,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.270,0.344,0.394,0.738,3,6.01,-0.18,-0.088,2021-05-29
61102,유강남,1992-07-15,2021,05-30,WO,W 8:2,8,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.262,0.335,0.383,0.718,20,0.56,-1.09,-0.042,2021-05-30
61102,유강남,1992-07-15,2021,06-01,KT,L 1:8,9,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.259,0.331,0.378,0.709,6,1.47,-1.54,-0.128,2021-06-01
61102,유강남,1992-07-15,2021,06-02,KT,W 6:5,8,C,1,4,1,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0.259,0.329,0.395,0.724,12,2.22,1.35,0.188,2021-06-02
61102,유강남,1992-07-15,2021,06-04,HT,L 3:4,8,C,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.253,0.327,0.387,0.714,13,1.46,-0.61,-0.133,2021-06-04
61102,유강남,1992-07-15,2021,06-05,HT,W 8:2,5,C,1,5,2,2,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0.258,0.329,0.394,0.723,20,0.55,0.90,0.140,2021-06-05
61102,유강남,1992-07-15,2021,06-06,HT,W 10:0,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.253,0.324,0.386,0.710,13,0.81,-1.03,-0.065,2021-06-06
61102,유강남,1992-07-15,2021,06-08,NC,W 2:1,8,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.247,0.317,0.377,0.693,20,2.28,-1.68,-0.236,2021-06-08
61102,유강남,1992-07-15,2021,06-09,NC,W 6:3,5,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.241,0.310,0.367,0.677,19,1.18,-2.04,-0.152,2021-06-09
61102,유강남,1992-07-15,2021,06-11,OB,W 3:1,8,C,1,2,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0.244,0.319,0.375,0.694,20,1.70,0.11,0.019,2021-06-11
61102,유강남,1992-07-15,2021,06-13,OB,W 2:0,8,C,1,3,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.246,0.323,0.374,0.697,13,1.33,-0.49,0.005,2021-06-13
61102,유강남,1992-07-15,2021,06-15,WO,W 4:2,4,C,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.246,0.321,0.371,0.693,16,0.86,-0.49,-0.068,2021-06-15
61102,유강남,1992-07-15,2021,06-16,WO,L 3:6,9,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.246,0.320,0.369,0.689,12,0.92,-0.50,-0.034,2021-06-16
61102,유강남,1992-07-15,2021,06-17,WO,W 6:5,9,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.247,0.320,0.368,0.688,15,1.78,-0.03,0.062,2021-06-17
61102,유강남,1992-07-15,2021,06-19,HT,W 7:2,7,C,1,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.249,0.320,0.368,0.688,7,1.15,1.35,0.148,2021-06-19
61102,유강남,1992-07-15,2021,06-20,HT,W 6:0,7,C,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.245,0.319,0.362,0.681,18,0.27,-0.36,0.023,2021-06-20
61102,유강남,1992-07-15,2021,06-23,SK,D :,7,C,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.241,0.318,0.356,0.674,12,0.59,-1.04,-0.040,2021-06-23
61102,유강남,1992-07-15,2021,06-24,SK,D :,9,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.237,0.313,0.351,0.664,9,1.12,-1.11,-0.085,2021-06-24
61102,유강남,1992-07-15,2021,06-26,SS,W 10:5,9,C,1,5,0,2,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0.241,0.315,0.357,0.672,28,0.96,1.86,0.080,2021-06-26
61102,유강남,1992-07-15,2021,06-26,SS,L 7:10,9,PH,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.244,0.317,0.358,0.675,6,1.36,0.22,0.059,2021-06-26
61102,유강남,1992-07-15,2021,06-27,SS,W 9:5,8,C,1,5,1,3,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0.252,0.323,0.374,0.697,14,0.79,0.58,-0.023,2021-06-27
61102,유강남,1992-07-15,2021,06-30,KT,L 3:4,8,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.254,0.323,0.373,0.696,9,1.13,-0.08,-0.048,2021-06-30
61102,유강남,1992-07-15,2021,07-01,KT,L 1:6,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.250,0.319,0.368,0.687,9,0.56,-0.90,-0.045,2021-07-01
61102,유강남,1992-07-15,2021,07-02,HH,L 3:5,8,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.316,0.364,0.681,6,1.01,-0.72,-0.054,2021-07-02
61102,유강남,1992-07-15,2021,07-04,HH,W 5:0,8,C,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.252,0.320,0.367,0.686,13,0.33,0.98,0.024,2021-07-04
61102,유강남,1992-07-15,2021,07-05,HH,W 7:6,6,C,1,3,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0.253,0.321,0.367,0.688,19,1.46,0.81,0.114,2021-07-05
61102,유강남,1992-07-15,2021,08-10,SK,W 4:0,8,C,1,2,1,1,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0.256,0.325,0.381,0.706,13,1.27,2.38,0.226,2021-08-10
61102,유강남,1992-07-15,2021,08-13,LT,L 0:2,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.321,0.376,0.698,9,1.25,-0.83,-0.095,2021-08-13
61102,유강남,1992-07-15,2021,08-14,LT,L 3:4,9,C,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.248,0.316,0.370,0.686,12,1.56,-0.92,-0.117,2021-08-14
61102,유강남,1992-07-15,2021,08-15,LT,W 7:1,8,C,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.248,0.315,0.368,0.683,15,0.77,-0.67,-0.055,2021-08-15
61102,유강남,1992-07-15,2021,08-17,KT,D 5:5,8,C,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.249,0.316,0.367,0.683,8,0.88,0.05,0.050,2021-08-17
61102,유강남,1992-07-15,2021,08-18,KT,L 1:8,8,C,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.247,0.313,0.364,0.677,8,1.08,-0.72,-0.055,2021-08-18
61102,유강남,1992-07-15,2021,08-19,KT,W 1:0,8,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.248,0.313,0.364,0.677,13,0.90,-0.10,-0.022,2021-08-19
61102,유강남,1992-07-15,2021,08-20,NC,L 3:8,4,PH,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.251,0.316,0.366,0.682,3,0.03,0.40,0.001,2021-08-20
61102,유강남,1992-07-15,2021,08-22,NC,L 3:4,9,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.313,0.362,0.674,7,1.26,-0.53,0.019,2021-08-22
61102,유강남,1992-07-15,2021,08-25,SS,D 3:3,5,C,1,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.249,0.315,0.361,0.677,11,1.41,-0.45,-0.065,2021-08-25
61102,유강남,1992-07-15,2021,08-26,SS,W 4:3,6,C,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.249,0.314,0.360,0.674,16,1.29,-0.83,-0.091,2021-08-26
61102,유강남,1992-07-15,2021,08-27,SS,W 3:1,9,C,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.251,0.318,0.361,0.679,7,1.34,0.37,0.041,2021-08-27
61102,유강남,1992-07-15,2021,08-28,WO,W 3:2,8,C,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.252,0.318,0.360,0.679,10,0.85,-0.62,-0.043,2021-08-28
61102,유강남,1992-07-15,2021,08-31,LT,W 9:4,9,C,1,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.253,0.321,0.360,0.681,17,0.15,-0.04,0.009,2021-08-31
61102,유강남,1992-07-15,2021,09-02,NC,W 5:0,9,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.250,0.317,0.356,0.673,17,0.16,-0.70,-0.013,2021-09-02
61102,유강남,1992-07-15,2021,09-03,NC,L 2:5,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.247,0.314,0.352,0.666,11,1.24,-0.94,-0.076,2021-09-03
61102,유강남,1992-07-15,2021,09-05,KT,L 0:11,8,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.244,0.311,0.348,0.659,12,0.07,-0.70,-0.005,2021-09-05
61102,유강남,1992-07-15,2021,09-08,SK,D :,8,C,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.245,0.311,0.352,0.663,17,1.82,-0.99,-0.115,2021-09-08
61102,유강남,1992-07-15,2021,09-09,HH,W 8:1,9,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.243,0.308,0.348,0.656,10,0.08,-0.60,-0.005,2021-09-09
61102,유강남,1992-07-15,2021,09-10,HH,W 2:0,9,C,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.240,0.305,0.344,0.649,10,1.24,-2.40,-0.172,2021-09-10
61102,유강남,1992-07-15,2021,09-11,OB,D 5:5,9,C,1,4,1,2,0,0,1,5,4,0,0,0,0,0,1,0,0,0,0.244,0.308,0.357,0.665,18,2.04,2.38,0.124,2021-09-11
61102,유강남,1992-07-15,2021,09-12,OB,L 5:8,9,C,1,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.246,0.313,0.358,0.671,20,1.61,0.47,0.049,2021-09-12
61102,유강남,1992-07-15,2021,09-12,OB,L 5:8,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.312,0.357,0.669,9,1.87,-0.34,-0.045,2021-09-12
61102,유강남,1992-07-15,2021,09-14,SS,D 3:3,6,C,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0.308,0.352,0.660,18,0.75,-0.88,-0.079,2021-09-14
62404,구자욱,1993-02-12,2021,04-03,WO,L 1:6,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,16,0.63,-1.27,-0.091,2021-04-03
62404,구자욱,1993-02-12,2021,04-04,WO,L 4:7,3,RF,1,3,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.000,0.222,0.000,0.222,31,1.04,1.31,0.122,2021-04-04
62404,구자욱,1993-02-12,2021,04-06,OB,L 3:6,3,DH,1,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.182,0.308,0.182,0.490,19,0.63,0.69,0.027,2021-04-06
62404,구자욱,1993-02-12,2021,04-07,OB,L 0:1,3,RF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.267,0.353,0.267,0.620,21,1.58,0.61,0.158,2021-04-07
62404,구자욱,1993-02-12,2021,04-08,OB,W 6:1,2,RF,1,4,1,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0.263,0.364,0.263,0.627,24,0.67,-0.40,0.001,2021-04-08
62404,구자욱,1993-02-12,2021,04-09,KT,W 7:5,2,RF,1,4,1,3,1,0,0,4,3,1,0,0,0,0,1,0,0,0,0.348,0.423,0.391,0.814,12,0.96,2.53,0.203,2021-04-09
62404,구자욱,1993-02-12,2021,04-10,KT,W 7:6,2,RF,1,4,2,3,1,0,1,7,3,0,0,0,0,0,0,1,0,0,0.407,0.467,0.593,1.059,15,1.73,2.17,0.404,2021-04-10
62404,구자욱,1993-02-12,2021,04-11,KT,W 4:2,2,RF,1,4,1,1,0,0,1,4,2,0,0,0,0,0,1,1,0,0,0.387,0.441,0.645,1.086,18,1.29,-0.26,0.020,2021-04-11
62404,구자욱,1993-02-12,2021,04-13,HH,W 4:3,2,RF,1,2,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.364,0.447,0.606,1.053,17,0.78,1.12,0.068,2021-04-13
62404,구자욱,1993-02-12,2021,04-14,HH,L 2:6,2,RF,1,4,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0.378,0.452,0.595,1.047,24,0.70,0.40,-0.009,2021-04-14
62404,구자욱,1993-02-12,2021,04-15,HH,W 4:0,2,RF,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.350,0.435,0.550,0.985,18,0.82,-0.33,-0.009,2021-04-15
62404,구자욱,1993-02-12,2021,04-16,LT,L 3:9,2,RF,1,4,1,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0.409,0.480,0.636,1.116,15,0.98,2.08,0.194,2021-04-16
62404,구자욱,1993-02-12,2021,04-17,LT,W 12:0,2,DH,1,1,2,1,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0.422,0.519,0.689,1.207,25,0.46,1.83,0.032,2021-04-17
62404,구자욱,1993-02-12,2021,04-18,LT,W 7:0,2,RF,1,3,2,2,1,0,1,6,1,0,0,1,0,0,0,0,0,0,0.438,0.534,0.771,1.305,19,0.53,1.53,0.109,2021-04-18
62404,구자욱,1993-02-12,2021,04-20,SK,L 7:10,2,RF,1,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.415,0.508,0.717,1.225,20,1.42,-1.65,-0.130,2021-04-20
62404,구자욱,1993-02-12,2021,04-21,SK,W 14:4,2,RF,1,3,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,2,0.393,0.478,0.679,1.157,36,0.44,-0.33,-0.015,2021-04-21
62404,구자욱,1993-02-12,2021,04-22,SK,L 6:11,2,RF,1,3,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0.373,0.473,0.644,1.117,27,1.38,-0.76,-0.146,2021-04-22
62404,구자욱,1993-02-12,2021,04-23,HT,L 1:4,2,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.349,0.449,0.603,1.052,18,0.78,-0.88,-0.078,2021-04-23
62404,구자욱,1993-02-12,2021,04-24,HT,W 8:4,2,RF,1,4,2,3,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0.373,0.470,0.612,1.082,21,0.72,1.87,0.114,2021-04-24
62404,구자욱,1993-02-12,2021,04-25,HT,W 3:2,2,RF,1,5,1,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.361,0.455,0.597,1.052,18,2.64,-0.78,0.150,2021-04-25
62404,구자욱,1993-02-12,2021,04-27,NC,W 9:0,2,RF,1,4,1,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0.355,0.446,0.618,1.064,16,0.41,1.90,0.102,2021-04-27
62404,구자욱,1993-02-12,2021,04-28,NC,W 4:3,2,RF,1,4,0,2,1,0,0,3,2,0,0,1,0,0,1,0,0,0,0.363,0.454,0.625,1.079,19,1.33,2.42,0.179,2021-04-28
62404,구자욱,1993-02-12,2021,04-29,NC,L 0:9,2,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.345,0.436,0.595,1.031,16,0.44,-0.72,-0.044,2021-04-29
62404,구자욱,1993-02-12,2021,04-30,LG,W 4:0,2,RF,1,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.337,0.425,0.573,0.998,28,1.22,-1.68,-0.132,2021-04-30
62404,구자욱,1993-02-12,2021,05-01,LG,W 8:2,2,RF,1,3,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0.337,0.427,0.565,0.992,19,0.81,-0.07,-0.008,2021-05-01
62404,구자욱,1993-02-12,2021,05-02,LG,W 6:4,2,DH,1,4,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0.333,0.421,0.583,1.004,14,0.93,0.39,0.068,2021-05-02
62404,구자욱,1993-02-12,2021,05-05,HH,W 4:1,2,RF,1,3,1,2,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0.343,0.437,0.586,1.023,24,1.98,2.56,0.377,2021-05-05
62404,구자욱,1993-02-12,2021,05-06,HH,L 5:6,2,RF,1,4,2,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0.340,0.435,0.592,1.028,25,0.94,0.42,0.028,2021-05-06
62404,구자욱,1993-02-12,2021,05-07,LT,W 4:1,2,RF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.346,0.438,0.589,1.026,13,1.03,0.22,0.012,2021-05-07
62404,구자욱,1993-02-12,2021,05-08,LT,L 8:9,2,RF,1,5,2,3,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0.357,0.444,0.616,1.060,23,0.84,1.17,0.108,2021-05-08
62404,구자욱,1993-02-12,2021,05-09,LT,W 8:6,2,RF,1,4,2,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.353,0.438,0.612,1.050,16,1.66,1.13,0.145,2021-05-09
62404,구자욱,1993-02-12,2021,05-11,KT,L 6:9,2,RF,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.342,0.430,0.592,1.021,25,1.03,0.61,0.065,2021-05-11
62404,구자욱,1993-02-12,2021,05-12,KT,W 7:5,2,RF,1,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0.333,0.415,0.577,0.992,16,0.68,-0.88,-0.044,2021-05-12
62404,구자욱,1993-02-12,2021,05-13,KT,W 4:0,2,RF,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.323,0.401,0.559,0.960,19,1.04,-1.16,-0.074,2021-05-13
62404,구자욱,1993-02-12,2021,05-14,LG,L 3:4,2,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.321,0.397,0.550,0.947,10,1.39,-0.34,-0.073,2021-05-14
62404,구자욱,1993-02-12,2021,05-15,LG,L 4:14,2,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.313,0.394,0.537,0.931,16,0.27,-0.55,-0.026,2021-05-15
62404,구자욱,1993-02-12,2021,05-17,LG,W 3:1,2,RF,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.307,0.390,0.526,0.916,19,1.22,-0.34,0.009,2021-05-17
62404,구자욱,1993-02-12,2021,05-18,WO,L 3:15,2,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.300,0.387,0.514,0.901,12,0.60,-0.43,-0.016,2021-05-18
62404,구자욱,1993-02-12,2021,05-19,WO,L 2:9,2,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.299,0.384,0.507,0.891,19,1.07,-0.70,-0.080,2021-05-19
62404,구자욱,1993-02-12,2021,05-21,HT,W 5:3,2,RF,1,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.304,0.386,0.507,0.893,15,0.96,0.66,0.024,2021-05-21
62404,구자욱,1993-02-12,2021,05-22,HT,L 4:9,2,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.303,0.383,0.500,0.883,14,0.71,-0.54,-0.065,2021-05-22
62404,구자욱,1993-02-12,2021,05-23,HT,W 7:5,2,RF,1,4,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.301,0.380,0.506,0.887,11,0.96,0.10,-0.009,2021-05-23
62404,구자욱,1993-02-12,2021,05-26,NC,W 7:1,3,DH,1,6,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.309,0.384,0.506,0.890,14,0.73,1.51,0.155,2021-05-26
62404,구자욱,1993-02-12,2021,05-27,NC,L 3:6,3,RF,1,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.307,0.381,0.500,0.881,14,0.94,1.62,0.103,2021-05-27
62404,구자욱,1993-02-12,2021,05-28,OB,L 4:9,3,RF,1,5,0,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0.304,0.377,0.497,0.874,21,0.15,0.99,-0.017,2021-05-28
62404,구자욱,1993-02-12,2021,05-29,OB,W 16:4,3,RF,1,5,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0.295,0.371,0.483,0.854,20,0.39,-0.41,-0.045,2021-05-29
62404,구자욱,1993-02-12,2021,05-30,OB,L 2:4,1,RF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.293,0.367,0.475,0.842,14,1.21,0.04,-0.046,2021-05-30
62404,구자욱,1993-02-12,2021,06-04,WO,W 6:3,5,RF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.290,0.363,0.468,0.831,20,0.81,0.37,0.090,2021-06-04
62404,구자욱,1993-02-12,2021,06-05,WO,L 2:6,3,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.286,0.358,0.460,0.818,17,0.45,-0.56,-0.034,2021-06-05
62404,구자욱,1993-02-12,2021,06-06,WO,W 3:1,3,RF,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.285,0.356,0.456,0.812,18,1.04,1.12,0.171,2021-06-06
62404,구자욱,1993-02-12,2021,06-08,HT,W 7:0,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.279,0.350,0.447,0.796,11,0.73,-1.95,-0.081,2021-06-08
62404,구자욱,1993-02-12,2021,06-09,HT,L 5:7,3,RF,1,5,1,3,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0.287,0.355,0.465,0.820,18,1.56,2.09,0.080,2021-06-09
62404,구자욱,1993-02-12,2021,06-10,HT,W 4:2,3,RF,1,4,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.286,0.353,0.476,0.829,10,0.51,1.23,0.147,2021-06-10
62404,구자욱,1993-02-12,2021,06-11,NC,L 4:5,3,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.286,0.351,0.471,0.823,12,0.84,-0.30,-0.032,2021-06-11
62404,구자욱,1993-02-12,2021,06-12,NC,W 4:1,3,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.285,0.350,0.467,0.817,10,0.77,-0.03,0.050,2021-06-12
62404,구자욱,1993-02-12,2021,06-13,NC,W 5:3,3,RF,1,3,2,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0.286,0.352,0.465,0.818,15,2.24,0.79,0.147,2021-06-13
62404,구자욱,1993-02-12,2021,06-15,OB,W 8:6,3,RF,1,3,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.291,0.356,0.468,0.824,13,0.55,0.78,0.050,2021-06-15
62404,구자욱,1993-02-12,2021,06-18,LT,L 4:7,3,DH,1,4,1,1,0,0,1,4,3,0,0,0,0,0,2,0,0,0,0.290,0.354,0.478,0.832,18,0.64,1.36,-0.008,2021-06-18
62404,구자욱,1993-02-12,2021,06-19,LT,W 9:1,3,RF,1,6,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.291,0.354,0.474,0.828,28,0.47,0.18,-0.016,2021-06-19
62404,구자욱,1993-02-12,2021,06-20,LT,L 7:8,3,RF,1,3,1,1,0,0,1,4,1,1,0,2,0,0,1,0,0,0,0.292,0.358,0.485,0.843,20,0.98,1.21,0.137,2021-06-20
62404,구자욱,1993-02-12,2021,06-22,HH,W 9:0,3,RF,1,5,3,4,1,1,0,7,1,0,0,0,0,0,0,0,0,0,0.303,0.367,0.504,0.871,16,0.31,1.83,0.049,2021-06-22
62404,구자욱,1993-02-12,2021,06-23,HH,W 3:0,3,RF,1,3,1,1,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0.303,0.369,0.515,0.883,16,0.88,0.76,0.043,2021-06-23
